company,species,REF,review_year,cocoa_percent,company_location,rating,bean_type,bean_origin,is_blend,is_domestic
Raaka,Virunga,1708,2015,0.75,U.S.A.,2.75,Forastero,Congo,0,0
Raaka,Madagascar,959,2012,0.75,U.S.A.,3.25,Trinitario,Madagascar,0,0
Raaka,La Red,785,2011,0.85,U.S.A.,3.5,Others,Dominican Republic,0,0
Rain Republic,Suchitepequez E.,470,2010,0.7,Guatemala,2.75,Others,Guatemala,0,1
Rancho San Jacinto,Ecuador,565,2010,0.75,Eucador,3.0,"Forastero(Arriba, CCN)",Ecuador,0,0
Ranger,"San Martin, Batch 2",1558,2015,0.7,U.S.A.,2.5,Others,Peru,1,0
Ranger,"Chulucanas, Batch 1",1562,2015,0.8,U.S.A.,3.25,Others,Peru,1,0
Ranger,"Tumbes, Batch 2",1562,2015,0.73,U.S.A.,3.5,Criollo,Peru,1,0
Raoul Boulanger,Piura,1872,2016,0.75,France,3.25,Criollo,Peru,0,0
Raw Cocoa,Raw,867,2012,0.7,Poland,2.5,Criollo,Others,0,0
Republica del Cacao (aka Confecta),Esmeraldas,494,2010,0.75,Ecuador,3.25,Others,Ecuador,0,1
Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,0.75,Ecuador,2.5,Forastero (Arriba),Ecuador,1,1
Republica del Cacao (aka Confecta),Manabi,147,2007,0.75,Ecuador,3.0,Forastero (Arriba),Ecuador,0,1
Republica del Cacao (aka Confecta),El Oro,147,2007,0.67,Ecuador,3.5,Forastero (Arriba),Ecuador,0,1
Republica del Cacao (aka Confecta),Los Rios,170,2007,0.75,Ecuador,3.75,Forastero (Arriba),Ecuador,0,1
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,0.75,U.S.A.,3.75,Others,Ecuador,1,0
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,0.85,U.S.A.,3.5,Others,Ecuador,1,0
Ritual,"Mid Mountain, 2014",1466,2015,0.7,U.S.A.,3.5,Blend,Others,1,0
Ritual,"Toledo District, Maya",1089,2013,0.75,U.S.A.,3.75,Trinitario,Belize,1,0
Ritual,"Maranon, Cajamarca",1181,2013,0.75,U.S.A.,3.0,Forastero (Nacional),Peru,1,0
Ritual,Sambirano,891,2012,0.75,U.S.A.,4.0,Trinitario,Madagascar,0,0
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,0.75,U.S.A.,3.25,Nacional (Arriba),Ecuador,1,0
Ritual,Gran Couva,979,2012,0.75,U.S.A.,3.5,Trinitario,Trinidad,0,0
Ritual,Costa Rica,745,2011,0.75,U.S.A.,3.5,Others,Costa Rica,0,0
Roasting Masters,"La Dorado, light roast",1844,2016,0.7,South Korea,3.25,Others,Costa Rica,1,0
Roasting Masters,"Tapanti, light roast",1844,2016,0.7,South Korea,3.25,Others,Costa Rica,1,0
Roasting Masters,Maleku,1844,2016,0.7,South Korea,3.25,Others,Costa Rica,0,0
Robert (aka Chocolaterie Robert),Madagascar,1061,2013,0.75,Madagascar,3.25,Trinitario,Madagascar,0,1
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,0.68,Madagascar,3.25,Trinitario,Madagascar,0,1
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,0.66,England,3.5,Trinitario,Grenada,1,0
Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,0.75,U.S.A.,3.75,Others,Honduras,1,0
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,0.7,U.S.A.,3.75,Others,Venezuela,1,0
Rogue,"Tranquilidad, Batch 1",1566,2015,0.75,U.S.A.,3.25,Others,Bolivia,1,0
Rogue,Porcelana,1209,2014,0.8,U.S.A.,3.75,Criollo,Venezuela,0,0
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,0.7,U.S.A.,3.5,Trinitario,Madagascar,1,0
Rogue,"Hispaniola, 2013",1081,2013,0.7,U.S.A.,3.5,Others,Dominican Republic,1,0
Rogue,"Silvestre, Batch 7, 2013",1081,2013,0.75,U.S.A.,4.0,Others,Bolivia,1,0
Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,0.75,U.S.A.,3.75,Trinitario,Jamaica,1,0
Rogue,"Camino Verde P., Balao, Guayas",979,2012,0.75,U.S.A.,3.75,Nacional (Arriba),Ecuador,1,0
Rogue,"Silvestre, Batch 1, 2011",793,2011,0.75,U.S.A.,3.0,Criollo,Bolivia,1,0
Rogue,Piura,565,2010,0.75,U.S.A.,3.75,Others,Peru,0,0
Rogue,Rio Caribe,327,2009,0.7,U.S.A.,3.5,Trinitario,Venezuela,0,0
Rogue,"Hispaniola, 2008",213,2008,0.7,U.S.A.,2.75,Others,Dominican Republic,1,0
Rogue,Jamaica,213,2008,0.7,U.S.A.,2.75,Trinitario,Jamaica,0,0
Rogue,"Sambirano, 2008",213,2008,0.7,U.S.A.,2.75,Trinitario,Madagascar,1,0
Rogue,Trinidad,213,2008,0.7,U.S.A.,3.0,Trinitario,Trinidad,0,0
Rozsavolgyi,Sur del Lago,809,2012,0.84,Hungary,2.5,Others,Venezuela,0,0
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,0.76,Hungary,2.25,Trinitario,Venezuela,1,0
Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,0.72,Hungary,2.5,Trinitario,Madagascar,1,0
Rozsavolgyi,Carenero Superior,713,2011,0.73,Hungary,3.5,Criollo,Venezuela,0,0
Rozsavolgyi,Porcelana,717,2011,0.71,Hungary,2.5,Others,Venezuela,0,0
Rozsavolgyi,"Aragua, Trincheras",717,2011,0.7,Hungary,3.5,Others,Venezuela,1,0
Rozsavolgyi,Principe,765,2011,0.77,Hungary,2.75,Forastero,Principe,0,0
S.A.I.D.,Malgascio,607,2010,0.64,Italy,3.5,Trinitario,Madagascar,0,0
S.A.I.D.,100 percent,615,2010,1.0,Italy,1.5,Others,Others,0,0
S.A.I.D.,Samana,615,2010,0.7,Italy,3.0,Others,Dominican Republic,0,0
S.A.I.D.,Arawak,615,2010,0.72,Italy,3.5,Others,Carribean,0,0
S.A.I.D.,Latino,615,2010,0.72,Italy,3.5,Others,Others,0,0
Sacred,Midnight,813,2012,0.83,U.S.A.,2.75,Others,"Central,South America",1,0
Sacred,Twilight,813,2012,0.69,U.S.A.,3.25,Others,"Central,South America",1,0
Salgado,Bahia Superior,288,2008,0.7,Argentina,3.5,Forastero,Brazil,0,0
Salgado,Esmeraldas,288,2008,0.7,Argentina,3.5,Forastero (Nacional),Ecuador,0,0
Salgado,Carenero Superior,288,2008,0.7,Argentina,3.5,Trinitario,Venezuela,0,0
Salgado,Rio Arriba,292,2008,0.7,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador,0,0
Santander (Compania Nacional),Colombian 2008,404,2009,0.75,Colombia,2.75,Forastero (Nacional),Colombia,0,1
Santander (Compania Nacional),Colombian w/ nibs,414,2009,0.7,Colombia,3.0,Forastero (Nacional),Colombia,0,1
Santander (Compania Nacional),Colombian Semi Dark,32,2006,0.53,Colombia,2.0,Forastero (Nacional),Colombia,0,1
Santander (Compania Nacional),Colombian,32,2006,0.65,Colombia,3.0,Forastero (Nacional),Colombia,0,1
Santander (Compania Nacional),Colombian Dark,32,2006,0.7,Colombia,4.0,Forastero (Nacional),Colombia,0,1
Santome,Sao Tome,761,2011,0.7,France,2.75,Forastero,Sao Tome,0,0
Scharffen Berger,San Juan de Cheni,959,2012,0.78,U.S.A.,4.0,Others,Peru,0,0
Scharffen Berger,Markham Valley,781,2011,0.68,U.S.A.,3.75,Others,Papua New Guinea,0,0
Scharffen Berger,Camahogne,464,2010,0.68,U.S.A.,3.5,Trinitario,Grenada,0,0
Scharffen Berger,Amina,464,2010,0.65,U.S.A.,3.75,"Trinitario, Criollo",Madagascar,0,0
Scharffen Berger,Tome Acu,336,2009,0.68,U.S.A.,3.75,Others,Brazil,0,0
Scharffen Berger,Asante,336,2009,0.65,U.S.A.,4.0,Forastero,Ghana,0,0
Scharffen Berger,Ben Tre,445,2009,0.72,U.S.A.,3.75,Trinitario,Vietnam,0,0
Scharffen Berger,Finisterra,227,2008,0.72,U.S.A.,3.0,Blend,"Venezuela,Trinidad,Madagascar",1,0
Scharffen Berger,Las Islas,117,2007,0.72,U.S.A.,3.0,Blend,"Carribean,Dominican Republic,Jamaica,Trinidad",1,0
Scharffen Berger,Nibby,135,2007,0.62,U.S.A.,3.0,Others,Others,0,0
Scharffen Berger,Cuyagua,135,2007,0.75,U.S.A.,3.75,Others,Venezuela,0,0
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,0.75,U.S.A.,3.0,Blend,Carribean,0,0
Scharffen Berger,Extra Dark,15,2006,0.82,U.S.A.,2.0,Others,Others,0,0
Scharffen Berger,Bittersweet,15,2006,0.7,U.S.A.,3.5,Blend,Others,0,0
Scharffen Berger,Kumasi Sambirano,40,2006,0.68,U.S.A.,2.0,Blend,"Ghana,Madagascar",1,0
Scharffen Berger,Jamaica a l'ancienne,56,2006,0.7,U.S.A.,2.0,Trinitario,Jamaica,0,0
Scharffen Berger,Semisweet,56,2006,0.62,U.S.A.,3.0,Blend,Others,0,0
Seaforth,Dominican Republic,1658,2015,0.7,England,2.75,Others,Dominican Republic,0,0
Seaforth,Grenada,1658,2015,0.7,England,2.75,Others,Grenada,0,0
Shark Mountain,Jamaica,1450,2015,0.72,U.S.A.,3.25,Trinitario,Jamaica,0,0
Shark Mountain,Papua New Guinea,1450,2015,0.73,U.S.A.,3.5,Forastero,Papua New Guinea,0,0
Shark Mountain,Cuyagua,1466,2015,0.77,U.S.A.,2.75,Criollo,Venezuela,0,0
Shark Mountain,ROIG,1466,2015,0.74,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,0,0
Shark Mountain,Ecuador,1335,2014,0.75,U.S.A.,3.0,Trinitario,Ecuador,0,0
Shark Mountain,"Belize, 2013",1335,2014,0.72,U.S.A.,3.25,"Criollo, Trinitario",Belize,1,0
Shark's,Hilo,713,2011,0.73,U.S.A.,2.0,Others,Hawaii,0,0
Shark's,"Hilo, w/ added cocoa butter",721,2011,0.73,U.S.A.,2.5,Others,Hawaii,1,0
Shattel,Tingo Maria,1884,2016,0.7,Peru,3.25,Others,Peru,0,1
Shattell,Porcelana,757,2011,0.75,Peru,3.5,Criollo,Peru,0,1
Sibu,Oro,1586,2015,0.82,Costa Rica,3.25,Others,Costa Rica,0,1
Sibu,Oscuro,1586,2015,0.7,Costa Rica,3.5,Others,Costa Rica,0,1
Sibu Sura,Peru,911,2012,0.7,U.S.A.,2.5,Others,Peru,0,0
Silvio Bessone,Maya Belize,717,2011,0.67,Italy,3.0,Criollo,Belize,0,0
Silvio Bessone,"Trintade, Sao Tome",725,2011,0.65,Italy,3.25,Forastero,Sao Tome,1,0
Silvio Bessone,"Bahia, Scavina",729,2011,0.6,Italy,3.25,Trinitario,Brazil,1,0
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,0.68,Italy,3.0,"Criollo, Trinitario",Colombia,1,0
Sirene,Wild Bolivia,1788,2016,0.73,Canada,3.5,Others,Bolivia,0,0
Sirene,Kokoa Kamili Coop,1856,2016,0.73,Canada,3.5,Others,Tanzania,0,0
Sirene,"Esmeraldas, Salazar Farm",1860,2016,0.73,Canada,3.75,Others,Ecuador,1,0
Sirene,"Somia Plantation, 2012",1502,2015,1.0,Canada,3.0,Trinitario,Madagascar,1,0
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,1.0,Canada,3.0,Others,Ecuador,1,0
Sirene,Lachua w/ cane sugar,1614,2015,0.73,Canada,3.0,Others,Guatemala,0,0
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,0.73,Canada,3.25,Others,Guatemala,1,0
Sirene,Pisa,1650,2015,0.73,Canada,3.25,Others,Haiti,0,0
Sirene,"Somia Plantation, 2012",1339,2014,0.67,Canada,3.75,Trinitario,Madagascar,1,0
Sirene,"Somia Plantation, 2012",1339,2014,0.73,Canada,3.75,Trinitario,Madagascar,1,0
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,0.73,Canada,3.75,Others,Ecuador,1,0
Sjolinds,Ghana,1454,2015,0.7,U.S.A.,2.75,Forastero,Ghana,0,0
Sjolinds,Nicaragua,1462,2015,0.72,U.S.A.,3.0,Others,Nicaragua,0,0
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,0.7,Australia,3.5,Others,Dominican Republic,1,0
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,0.7,Australia,3.75,Criollo,Venezuela,1,0
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,0.7,Australia,4.0,Criollo,Ecuador,1,0
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,0.7,Australia,3.75,Others,Belize,1,0
"Smooth Chocolator, The",Tien Giang,1864,2016,0.7,Australia,3.0,Trinitario,Vietnam,0,0
"Smooth Chocolator, The",Australia,1864,2016,0.67,Australia,3.75,Others,Australia,0,1
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,0.7,Australia,3.25,Others,Guatemala,1,0
"Smooth Chocolator, The",Akesson's Estate,1618,2015,0.65,Australia,3.25,Trinitario,Madagascar,0,0
"Smooth Chocolator, The",Akesson's Estate,1622,2015,0.7,Australia,3.5,Trinitario,Madagascar,0,0
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,0.67,Australia,3.75,Others,Tanzania,0,0
"Smooth Chocolator, The",San Juan Estate,1622,2015,0.7,Australia,3.75,Trinitario,Trinidad,0,0
"Smooth Chocolator, The",Camino Verde,1622,2015,0.72,Australia,4.0,Others,Ecuador,0,0
"Smooth Chocolator, The",Bolivia,1626,2015,0.72,Australia,2.75,Others,Bolivia,0,0
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,0.65,Australia,3.5,Others,Papua New Guinea,1,0
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,0.67,Australia,3.0,Forastero (Nacional),Peru,1,0
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,0.7,Australia,3.75,Trinitario,Venezuela,1,0
Snake & Butterfly,Ghana,693,2011,0.67,U.S.A.,1.5,Forastero,Ghana,0,0
Snake & Butterfly,Madagascar,502,2010,0.68,U.S.A.,3.0,Trinitario,Madagascar,0,0
Snake & Butterfly,Ecuador,502,2010,0.68,U.S.A.,3.25,Others,Ecuador,0,0
Sol Cacao,"Ecuador, Batch 1",1812,2016,0.7,U.S.A.,3.5,Others,Ecuador,1,0
Sol Cacao,Madagascar,1518,2015,0.72,U.S.A.,3.0,Trinitario,Madagascar,0,0
Solkiki,"Maranon, Fortunato No. 4",1840,2016,0.68,England,2.75,Forastero (Nacional),Peru,1,0
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,0.85,England,2.75,Others,Dominican Republic,1,0
Solomons Gold,Solomon Island,1792,2016,0.7,New Zealand,3.25,Others,Solomon Islands,0,0
Solomons Gold,Solomon Island w/ nibs,1796,2016,0.75,New Zealand,3.25,Others,Solomon Islands,0,0
Solstice,Bundibugyo,1335,2014,0.7,U.S.A.,3.0,"Forastero, Trinitario",Uganda,0,0
Solstice,Sambirano,1157,2013,0.7,U.S.A.,3.0,Trinitario,Madagascar,0,0
Solstice,Amazonas,1157,2013,0.7,U.S.A.,3.0,Others,Venezuela,0,0
Solstice,Bolivia,1161,2013,0.7,U.S.A.,3.25,Others,Bolivia,0,0
Solstice,San Martin,1161,2013,0.7,U.S.A.,3.25,Others,Peru,0,0
Solstice,Wasatch,1161,2013,0.7,U.S.A.,3.5,Blend,Others,0,0
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,0.62,Canada,3.5,Others,Dominican Republic,1,0
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,0.7,Canada,3.5,Trinitario,Madagascar,1,0
Soma,"Bahia Black, batch bra50722.1",1828,2016,0.7,Canada,3.5,Forastero (Parazinho),Brazil,1,0
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,0.75,Canada,3.75,Others,"Venezuela,Ecuador,Peru,Nicaragua",1,0
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,0.7,Canada,3.75,Trinitario,Nicaragua,1,0
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,0.7,Canada,4.0,Trinitario,Vietnam,1,0
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,0.7,Canada,3.25,Others,Ecuador,1,0
Soma,CSB Chama,1594,2015,0.7,Canada,3.5,Criollo,Venezuela,0,0
Soma,Porcelana,1594,2015,0.75,Canada,4.0,Others,Venezuela,0,0
Soma,"La Tronca, Matagalpa",1227,2014,0.7,Canada,3.5,Others,Nicaragua,1,0
Soma,Maranon Canyon,1259,2014,0.7,Canada,3.75,Forastero (Nacional),Peru,0,0
Soma,La Dalia,1307,2014,0.7,Canada,3.25,Trinitario,Nicaragua,0,0
Soma,"Camino Verde P., Balao, Guayas",1307,2014,0.8,Canada,3.5,Forastero (Nacional),Ecuador,1,0
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,0.7,Canada,3.75,Forastero (Amelonado),Vanuatu,1,0
Soma,Little Big Man,1339,2014,0.7,Canada,3.25,Blend,"Madagascar,Ecuador",1,0
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,0.77,Canada,3.75,Trinitario,Dominican Republic,1,0
Soma,Java,1030,2013,0.7,Canada,3.25,Criollo,Indonesia,0,0
Soma,"Apurimac, El Quinacho Co-op",1073,2013,0.7,Canada,2.75,Criollo,Peru,1,0
Soma,"Sangre Grande P., Trinidad",1073,2013,0.7,Canada,3.75,Trinitario,Trinidad,1,0
Soma,Chef's Blend,1077,2013,0.7,Canada,3.25,Others,Others,1,0
Soma,Patanemo,1077,2013,0.7,Canada,3.75,Criollo,Venezuela,0,0
Soma,Crazy 88,1077,2013,0.88,Canada,4.0,Others,"Guatemala,Dominican Republic,Peru,Madagascar,Papua New Guinea",1,0
Soma,"Maracaibo, El Vigia",1077,2013,0.7,Canada,4.0,Criollo,Venezuela,1,0
Soma,Equator,1081,2013,0.67,Canada,4.0,Others,"Peru,Dominican Republic",1,0
Soma,Orinoco,1173,2013,0.7,Canada,3.25,Forastero,Venezuela,0,0
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,0.7,Canada,4.0,Trinitario,Jamaica,1,0
Soma,Noula Coop,817,2012,0.7,Canada,3.25,Others,Haiti,0,0
Soma,O'ahu,833,2012,0.7,Canada,3.75,Others,Hawaii,0,0
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,0.7,Canada,4.0,Blend,"Dominican Republic,Madagascar",1,0
Soma,"Dancing in Your Head, 5 bean blend",867,2012,0.7,Canada,4.0,Blend,"Grenada,Papua New Guinea,Hawaii,Haiti,Madagascar",1,0
Soma,Cahabon Region,951,2012,0.7,Canada,3.5,Trinitario,Guatemala,0,0
Soma,Carenero Superior,951,2012,0.7,Canada,3.75,Trinitario,Venezuela,0,0
Soma,Eastern Promises,967,2012,0.7,Canada,3.5,Blend,"Madagascar,Java,Papua New Guinea",1,0
Soma,Papua New Guinea,983,2012,0.85,Canada,3.5,Trinitario,Papua New Guinea,0,0
Soma,"Grenada, Black Science",676,2011,0.7,Canada,2.75,Trinitario,Grenada,1,0
Soma,"Alto Beni, Wild Bolivian",676,2011,0.7,Canada,3.5,Nacional,Bolivia,1,0
Soma,Peruvian,676,2011,0.64,Canada,4.0,Others,Peru,0,0
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,0.7,Canada,4.0,Others,"Venezuela,Bolivia,Dominican Republic",1,0
Soma,"Elvesia P., Black Science",682,2011,0.7,Canada,3.75,Forastero,Dominican Republic,1,0
Soma,Chuao,688,2011,0.7,Canada,3.5,Criollo,Venezuela,0,0
Soma,Black Science Blend 1,607,2010,0.7,Canada,3.75,"Trinitario, Nacional","Dominican Republic,Ecuador,Peru",1,0
Soma,Hispaniola,377,2009,0.7,Canada,3.0,Forastero,Dominican Republic,0,0
Soma,Africa,377,2009,0.7,Canada,3.5,Forastero,Ghana,0,0
Soma,Conacado,387,2009,0.7,Canada,3.0,Trinitario,Dominican Republic,0,0
Soma,Papua New Guinea,387,2009,0.7,Canada,3.5,Trinitario,Papua New Guinea,0,0
Soma,Madagascar,387,2009,0.7,Canada,3.75,Criollo,Madagascar,0,0
Soma,Ocumare,387,2009,0.7,Canada,3.75,Criollo,Venezuela,0,0
Somerville,Nicaragua,1367,2014,0.7,U.S.A.,3.25,Others,Nicaragua,0,0
Somerville,"Hawaiian, Big Island",1395,2014,0.7,U.S.A.,3.5,Others,Hawaii,1,0
Soul,Dominican Republic,1932,2017,0.7,Canada,3.25,Others,Dominican Republic,0,0
Soul,Madagascar,1936,2017,0.7,Canada,3.5,Others,Madagascar,0,0
Soul,Venezuela,1936,2017,0.75,Canada,3.5,Others,Venezuela,0,0
Soul,Ecuador,1936,2017,0.75,Canada,3.25,Others,Ecuador,0,0
Soul,Papua New Guinea,1936,2017,0.77,Canada,3.25,Others,Papua New Guinea,0,0
Soul,Tanzania,1940,2017,0.8,Canada,3.5,Others,Tanzania,0,0
Spagnvola,AgroCriso Plantation,793,2012,0.7,U.S.A.,3.0,Others,Dominican Republic,0,0
Spagnvola,AgroCriso Plantation,793,2012,0.8,U.S.A.,3.0,Others,Dominican Republic,0,0
Spagnvola,AgroCriso Plantation,793,2012,0.75,U.S.A.,3.25,Others,Dominican Republic,0,0
Spencer,Dominican Republic,1932,2017,0.7,U.S.A.,3.75,Others,Dominican Republic,0,0
Spencer,Ecuador,1932,2017,0.7,U.S.A.,3.5,Others,Ecuador,0,0
Spencer,Peru,1932,2017,0.7,U.S.A.,2.75,Others,Peru,0,0
Spencer,"Dominican Republic, lot D82R",1792,2016,0.7,Australia,3.5,Others,Dominican Republic,1,0
Spencer,"Ecuador, lot E432314L",1792,2016,0.7,Australia,3.75,Others,Ecuador,1,0
Spencer,"Madagascar, lot M0403R",1792,2016,0.7,Australia,3.75,Others,Madagascar,1,0
Spencer,Malekula Island,1434,2014,0.72,Australia,2.75,Trinitario,Vanuatu,0,0
Sprungli (Felchlin),Alto Beni,1057,2013,0.7,Switzerland,3.0,Criollo,Bolivia,0,0
SRSLY,Dominican Republic,1113,2013,0.7,U.S.A.,3.0,Others,Dominican Republic,0,0
SRSLY,Dominican Republic,1121,2013,0.84,U.S.A.,2.25,Others,Dominican Republic,0,0
Starchild,"Bolivar, Arriba",1634,2015,0.7,U.S.A.,3.0,Forastero (Nacional),Ecuador,1,0
Starchild,Hispaniola,1692,2015,0.7,U.S.A.,3.0,Others,Dominican Republic,0,0
Starchild,Cacao Verapaz,1692,2015,0.7,U.S.A.,3.0,Others,Guatemala,0,0
Starchild,Rio Tuma,1692,2015,0.7,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua,0,0
Starchild,Sambirano Valley,1696,2015,0.7,U.S.A.,3.0,Trinitario,Madagascar,0,0
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,0.68,Switzerland,2.75,Trinitario,Brazil,1,0
Stella (aka Bernrain),India,729,2011,0.72,Switzerland,3.25,Others,India,0,0
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,0.84,U.S.A.,3.5,Others,Ecuador,1,0
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,0.7,U.S.A.,3.5,Others,Ecuador,1,0
StRita Supreme,"Samar, East Visayas region",939,2012,0.65,U.S.A.,2.5,Others,Philippines,1,0
StRita Supreme,"Samar, East Visayas region",943,2012,0.7,U.S.A.,2.5,Others,Philippines,1,0
StRita Supreme,"Samar, East Visayas region",943,2012,0.75,U.S.A.,2.75,Others,Philippines,1,0
Sublime Origins,Sambirano,1157,2013,0.67,U.S.A.,2.75,Trinitario,Madagascar,0,0
Sublime Origins,Moho Valley,1157,2013,0.78,U.S.A.,3.25,Trinitario,Belize,0,0
Summerbird,Peru,1800,2016,0.61,Denmark,2.5,"Criollo, Trinitario",Peru,0,0
Summerbird,Peru,1800,2016,0.71,Denmark,3.0,"Criollo, Trinitario",Peru,0,0
Suruca Chocolate,Venezuela,1796,2016,0.7,Venezuela,2.75,Others,Venezuela,0,1
Suruca Chocolate,Venezuela,1796,2016,0.6,Venezuela,3.0,Others,Venezuela,0,1
Svenska Kakaobolaget,Sri Lanka,1618,2015,0.7,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,0,0
Szanto Tibor,Nacional,1668,2015,0.7,Hungary,3.25,Others,Ecuador,0,0
Szanto Tibor,Baracoa,1704,2015,0.88,Hungary,3.25,Trinitario,Cuba,0,0
Szanto Tibor,Ambolikapiky,1704,2015,0.7,Hungary,3.25,Trinitario,Madagascar,0,0
Szanto Tibor,"Winak, Sumaco",1704,2015,0.7,Hungary,3.75,Forastero (Nacional),Ecuador,1,0
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,0.7,Hungary,3.25,Trinitario,Vietnam,1,0
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,0.7,Hungary,3.5,Forastero (Parazinho),Brazil,1,0
Szanto Tibor,Porcelana,1263,2014,0.7,Hungary,3.5,Criollo,Venezuela,0,0
Szanto Tibor,Baracoa,1263,2014,0.7,Hungary,3.75,Trinitario,Cuba,0,0
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Criollo,Madagascar,1,0
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Criollo,Madagascar,1,0
Szanto Tibor,Cacao Blanco,1193,2013,0.7,Hungary,3.25,Others,Nicaragua,0,0
Szanto Tibor,Santo Domingo,939,2012,0.7,Hungary,3.25,Others,Dominican Republic,0,0
Szanto Tibor,Millot Plantation,939,2012,0.7,Hungary,3.25,Others,Madagascar,0,0
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,0.7,Hungary,3.75,Others,Peru,1,0
Szanto Tibor,Crudo,761,2011,0.7,Hungary,3.0,Others,Venezuela,0,0
Tabal,Costa Rica,1101,2013,0.7,U.S.A.,2.75,Others,Costa Rica,0,0
Tabal,Dominican Republic,1101,2013,0.7,U.S.A.,2.75,Others,Dominican Republic,0,0
Tabal,"Chiapas, Lacandon Jungle",1105,2013,0.7,U.S.A.,2.5,Others,Mexico,1,0
Tabal,Peru,1105,2013,0.7,U.S.A.,3.0,Others,Peru,0,0
Tablette (aka Vanillabeans),Colombia,1450,2015,0.7,Japan,3.0,Others,Colombia,0,0
Tablette (aka Vanillabeans),Papua,1450,2015,0.62,Japan,3.25,Others,Papua New Guinea,0,0
Tablette (aka Vanillabeans),Vietnam,1450,2015,0.6,Japan,3.25,Trinitario,Vietnam,0,0
Tablette (aka Vanillabeans),Trinidad,1680,2015,0.77,Japan,2.75,Trinitario,Trinidad,0,0
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,0.7,Suriname,3.25,Trinitario,Suriname,1,1
Taza,Belize,1271,2014,0.68,U.S.A.,3.0,Trinitario,Belize,0,0
Taza,Alto Beni,785,2011,0.87,U.S.A.,3.25,Others,Bolivia,0,0
Taza,Chiapan,451,2009,0.75,U.S.A.,2.75,Others,Mexico,0,0
Taza,"Dark, Stone Ground",180,2007,0.7,U.S.A.,3.0,Others,Dominican Republic,1,0
TCHO,West Africa,1716,2016,0.62,U.S.A.,2.0,Forastero,West Africa,0,0
TCHO,Peru- Ecuador,915,2012,0.99,U.S.A.,3.25,Others,"Peru,Ecuador",1,0
TCHO,TCHOPro 60.5,387,2009,0.6,U.S.A.,2.75,Others,Others,0,0
